id,name,age,salary,city,bonus,salary_lakh
5754,User_5754,24,122767,Mumbai,12276.7,1.23
5755,User_5755,31,99670,Chennai,9967.0,1.0
5756,User_5756,49,146864,Mumbai,14686.400000000001,1.47
5757,User_5757,32,43451,HYD,4345.1,0.43
5758,User_5758,29,45620,Mumbai,4562.0,0.46
5759,User_5759,55,123252,Mumbai,12325.2,1.23
5760,User_5760,34,140567,Mumbai,14056.7,1.41
5761,User_5761,60,21385,Mumbai,2138.5,0.21
5762,User_5762,53,34364,Bangalore,3436.4,0.34
5763,User_5763,51,134767,Bangalore,13476.7,1.35
5764,User_5764,54,86727,HYD,8672.7,0.87
5765,User_5765,22,126606,HYD,12660.6,1.27
5766,User_5766,50,37964,Bangalore,3796.4,0.38
5767,User_5767,21,80159,Mumbai,8015.900000000001,0.8
5768,User_5768,33,108272,Bangalore,10827.2,1.08
5769,User_5769,59,138003,Bangalore,13800.300000000001,1.38
5770,User_5770,30,134533,Mumbai,13453.300000000001,1.35
5771,User_5771,19,87357,Mumbai,8735.7,0.87
5772,User_5772,32,82023,Chennai,8202.300000000001,0.82
5773,User_5773,25,132948,Bangalore,13294.800000000001,1.33
5774,User_5774,22,57286,Bangalore,5728.6,0.57
5775,User_5775,40,107375,Bangalore,10737.5,1.07
5776,User_5776,34,118484,Bangalore,11848.400000000001,1.18
5777,User_5777,34,66064,Bangalore,6606.400000000001,0.66
5778,User_5778,54,36581,Chennai,3658.1000000000004,0.37
5779,User_5779,47,148090,Chennai,14809.0,1.48
5780,User_5780,19,23123,HYD,2312.3,0.23
5781,User_5781,21,135357,Bangalore,13535.7,1.35
5782,User_5782,24,39181,Bangalore,3918.1000000000004,0.39
5783,User_5783,33,48360,Chennai,4836.0,0.48
5784,User_5784,23,106741,Chennai,10674.1,1.07
5785,User_5785,31,26798,Bangalore,2679.8,0.27
5786,User_5786,30,146585,Mumbai,14658.5,1.47
5787,User_5787,40,64751,Bangalore,6475.1,0.65
5788,User_5788,43,147820,Chennai,14782.0,1.48
5789,User_5789,57,116254,HYD,11625.400000000001,1.16
5790,User_5790,28,85912,Mumbai,8591.2,0.86
5791,User_5791,35,37046,Chennai,3704.6000000000004,0.37
5792,User_5792,24,137233,HYD,13723.300000000001,1.37
5793,User_5793,50,119541,Bangalore,11954.1,1.2
5794,User_5794,23,24555,HYD,2455.5,0.25
5795,User_5795,56,129385,Chennai,12938.5,1.29
5796,User_5796,27,29688,HYD,2968.8,0.3
5797,User_5797,28,125722,Chennai,12572.2,1.26
5798,User_5798,43,94348,HYD,9434.800000000001,0.94
5799,User_5799,59,88866,HYD,8886.6,0.89
5800,User_5800,20,70971,Chennai,7097.1,0.71
5801,User_5801,49,87246,Chennai,8724.6,0.87
5802,User_5802,28,95987,HYD,9598.7,0.96
5803,User_5803,42,139792,Bangalore,13979.2,1.4
5804,User_5804,44,61058,Bangalore,6105.8,0.61
5805,User_5805,56,108127,Bangalore,10812.7,1.08
5806,User_5806,60,128179,Chennai,12817.900000000001,1.28
5807,User_5807,24,22989,HYD,2298.9,0.23
5808,User_5808,44,147236,HYD,14723.6,1.47
5809,User_5809,52,34314,Bangalore,3431.4,0.34
5810,User_5810,46,128445,Mumbai,12844.5,1.28
5811,User_5811,37,124767,HYD,12476.7,1.25
5812,User_5812,29,111074,Chennai,11107.400000000001,1.11
5813,User_5813,54,108126,Chennai,10812.6,1.08
5814,User_5814,35,52581,HYD,5258.1,0.53
5815,User_5815,46,41332,Bangalore,4133.2,0.41
5816,User_5816,54,84425,Chennai,8442.5,0.84
5817,User_5817,27,31746,HYD,3174.6000000000004,0.32
5818,User_5818,48,103241,HYD,10324.1,1.03
5819,User_5819,33,34780,Mumbai,3478.0,0.35
5820,User_5820,53,78527,Chennai,7852.700000000001,0.79
5821,User_5821,58,70334,Chennai,7033.400000000001,0.7
5822,User_5822,34,28930,Chennai,2893.0,0.29
5823,User_5823,44,27790,HYD,2779.0,0.28
5824,User_5824,21,115855,Bangalore,11585.5,1.16
5825,User_5825,22,100388,Chennai,10038.800000000001,1.0
5826,User_5826,54,34125,Chennai,3412.5,0.34
5827,User_5827,27,86682,Bangalore,8668.2,0.87
5828,User_5828,50,118209,HYD,11820.900000000001,1.18
5829,User_5829,20,84544,Bangalore,8454.4,0.85
5830,User_5830,19,133793,Mumbai,13379.300000000001,1.34
5831,User_5831,39,70741,Bangalore,7074.1,0.71
5832,User_5832,36,44679,Chennai,4467.900000000001,0.45
5833,User_5833,30,37739,Chennai,3773.9,0.38
5834,User_5834,26,65523,Bangalore,6552.3,0.66
5835,User_5835,36,147453,Mumbai,14745.300000000001,1.47
5836,User_5836,59,103213,HYD,10321.300000000001,1.03
5837,User_5837,60,39096,Mumbai,3909.6000000000004,0.39
5838,User_5838,28,110045,Chennai,11004.5,1.1
5839,User_5839,49,51056,HYD,5105.6,0.51
5840,User_5840,39,22205,Chennai,2220.5,0.22
5841,User_5841,52,83536,Mumbai,8353.6,0.84
5842,User_5842,55,28154,Mumbai,2815.4,0.28
5843,User_5843,51,72465,HYD,7246.5,0.72
5844,User_5844,21,148208,Chennai,14820.800000000001,1.48
5845,User_5845,55,82043,Bangalore,8204.300000000001,0.82
5846,User_5846,60,108215,Bangalore,10821.5,1.08
5847,User_5847,44,45803,HYD,4580.3,0.46
5848,User_5848,35,128782,Mumbai,12878.2,1.29
5849,User_5849,25,23704,Chennai,2370.4,0.24
5850,User_5850,24,127715,Mumbai,12771.5,1.28
5851,User_5851,29,105499,Mumbai,10549.900000000001,1.05
5852,User_5852,44,56102,HYD,5610.200000000001,0.56
5853,User_5853,50,55617,Bangalore,5561.700000000001,0.56
5854,User_5854,56,45787,Mumbai,4578.7,0.46
5855,User_5855,31,86542,Chennai,8654.2,0.87
5856,User_5856,43,141725,Chennai,14172.5,1.42
5857,User_5857,46,82336,HYD,8233.6,0.82
5858,User_5858,21,38185,Chennai,3818.5,0.38
5859,User_5859,47,63665,Chennai,6366.5,0.64
5860,User_5860,27,44183,HYD,4418.3,0.44
5861,User_5861,21,127433,HYD,12743.300000000001,1.27
5862,User_5862,59,149815,Chennai,14981.5,1.5
5863,User_5863,43,95197,Chennai,9519.7,0.95
5864,User_5864,23,77344,Mumbai,7734.400000000001,0.77
5865,User_5865,35,37533,Mumbai,3753.3,0.38
5866,User_5866,26,93791,HYD,9379.1,0.94
5867,User_5867,38,50979,HYD,5097.900000000001,0.51
5868,User_5868,34,109668,Chennai,10966.800000000001,1.1
5869,User_5869,27,131842,Mumbai,13184.2,1.32
5870,User_5870,52,60777,Chennai,6077.700000000001,0.61
5871,User_5871,22,109284,Chennai,10928.400000000001,1.09
5872,User_5872,45,107643,HYD,10764.300000000001,1.08
5873,User_5873,43,84021,Chennai,8402.1,0.84
5874,User_5874,38,32396,Bangalore,3239.6000000000004,0.32
5875,User_5875,39,116231,HYD,11623.1,1.16
5876,User_5876,31,26929,HYD,2692.9,0.27
5877,User_5877,49,71442,Chennai,7144.200000000001,0.71
5878,User_5878,46,46366,HYD,4636.6,0.46
5879,User_5879,39,146879,HYD,14687.900000000001,1.47
5880,User_5880,39,88144,Chennai,8814.4,0.88
5881,User_5881,55,140534,Bangalore,14053.400000000001,1.41
5882,User_5882,32,30615,Mumbai,3061.5,0.31
5883,User_5883,60,30522,Mumbai,3052.2000000000003,0.31
5884,User_5884,34,135841,Mumbai,13584.1,1.36
5885,User_5885,57,105363,Mumbai,10536.300000000001,1.05
5886,User_5886,42,55190,HYD,5519.0,0.55
5887,User_5887,57,80184,Bangalore,8018.400000000001,0.8
5888,User_5888,58,37926,Bangalore,3792.6000000000004,0.38
5889,User_5889,59,109775,HYD,10977.5,1.1
5890,User_5890,39,95838,Chennai,9583.800000000001,0.96
5891,User_5891,20,107256,Mumbai,10725.6,1.07
5892,User_5892,50,96489,HYD,9648.9,0.96
5893,User_5893,57,50912,Mumbai,5091.200000000001,0.51
5894,User_5894,50,65704,Mumbai,6570.400000000001,0.66
5895,User_5895,23,36010,Bangalore,3601.0,0.36
5896,User_5896,18,25703,HYD,2570.3,0.26
5897,User_5897,22,143407,Mumbai,14340.7,1.43
5898,User_5898,34,120877,Bangalore,12087.7,1.21
5899,User_5899,44,58277,Chennai,5827.700000000001,0.58
5900,User_5900,29,34997,Chennai,3499.7000000000003,0.35
5901,User_5901,44,101483,Bangalore,10148.300000000001,1.01
5902,User_5902,53,122009,Chennai,12200.900000000001,1.22
5903,User_5903,36,34328,Mumbai,3432.8,0.34
5904,User_5904,46,147206,Chennai,14720.6,1.47
5905,User_5905,42,99551,Bangalore,9955.1,1.0
5906,User_5906,37,137881,Chennai,13788.1,1.38
5907,User_5907,48,59265,HYD,5926.5,0.59
5908,User_5908,20,44671,Chennai,4467.1,0.45
5909,User_5909,18,71686,Chennai,7168.6,0.72
5910,User_5910,29,133906,Mumbai,13390.6,1.34
5911,User_5911,50,33956,HYD,3395.6000000000004,0.34
5912,User_5912,23,22158,Bangalore,2215.8,0.22
5913,User_5913,52,52529,HYD,5252.900000000001,0.53
5914,User_5914,31,130678,HYD,13067.800000000001,1.31
5915,User_5915,31,93561,HYD,9356.1,0.94
5916,User_5916,40,109055,HYD,10905.5,1.09
5917,User_5917,54,50006,Chennai,5000.6,0.5
5918,User_5918,26,123551,Chennai,12355.1,1.24
5919,User_5919,26,89939,HYD,8993.9,0.9
5920,User_5920,44,45441,Mumbai,4544.1,0.45
5921,User_5921,33,130450,Chennai,13045.0,1.3
5922,User_5922,30,22008,Chennai,2200.8,0.22
5923,User_5923,39,29355,HYD,2935.5,0.29
5924,User_5924,35,66036,Chennai,6603.6,0.66
5925,User_5925,54,78760,Bangalore,7876.0,0.79
5926,User_5926,38,93058,Bangalore,9305.800000000001,0.93
5927,User_5927,60,123518,HYD,12351.800000000001,1.24
5928,User_5928,24,140744,Mumbai,14074.400000000001,1.41
5929,User_5929,41,97868,Bangalore,9786.800000000001,0.98
5930,User_5930,45,55986,HYD,5598.6,0.56
5931,User_5931,49,48876,Chennai,4887.6,0.49
5932,User_5932,31,27896,Chennai,2789.6000000000004,0.28
5933,User_5933,30,117007,Chennai,11700.7,1.17
5934,User_5934,42,71547,Mumbai,7154.700000000001,0.72
5935,User_5935,46,42867,Mumbai,4286.7,0.43
5936,User_5936,19,42993,Chennai,4299.3,0.43
5937,User_5937,38,42546,Chennai,4254.6,0.43
5938,User_5938,39,90336,Bangalore,9033.6,0.9
5939,User_5939,23,139669,HYD,13966.900000000001,1.4
5940,User_5940,60,49306,Chennai,4930.6,0.49
5941,User_5941,32,142504,HYD,14250.400000000001,1.43
5942,User_5942,22,20095,Chennai,2009.5,0.2
5943,User_5943,58,27663,Chennai,2766.3,0.28
5944,User_5944,38,115238,Mumbai,11523.800000000001,1.15
5945,User_5945,35,106374,Chennai,10637.400000000001,1.06
5946,User_5946,36,121942,Chennai,12194.2,1.22
5947,User_5947,27,122974,Bangalore,12297.400000000001,1.23
5948,User_5948,31,134771,Mumbai,13477.1,1.35
5949,User_5949,51,62596,HYD,6259.6,0.63
5950,User_5950,26,34263,Chennai,3426.3,0.34
5951,User_5951,22,123753,HYD,12375.300000000001,1.24
5952,User_5952,53,104767,Chennai,10476.7,1.05
5953,User_5953,59,35677,Mumbai,3567.7000000000003,0.36
5954,User_5954,51,71448,Bangalore,7144.8,0.71
5955,User_5955,22,60706,HYD,6070.6,0.61
5956,User_5956,45,56079,Bangalore,5607.900000000001,0.56
5957,User_5957,19,122456,Chennai,12245.6,1.22
5958,User_5958,32,43442,Bangalore,4344.2,0.43
5959,User_5959,50,86624,HYD,8662.4,0.87
5960,User_5960,52,123970,HYD,12397.0,1.24
5961,User_5961,55,39625,Chennai,3962.5,0.4
5962,User_5962,39,32662,Chennai,3266.2000000000003,0.33
5963,User_5963,53,53930,Chennai,5393.0,0.54
5964,User_5964,43,133613,HYD,13361.300000000001,1.34
5965,User_5965,36,130831,Chennai,13083.1,1.31
5966,User_5966,18,88893,Mumbai,8889.300000000001,0.89
5967,User_5967,20,26568,Chennai,2656.8,0.27
5968,User_5968,23,117929,Mumbai,11792.900000000001,1.18
5969,User_5969,40,47476,Chennai,4747.6,0.47
5970,User_5970,35,73558,HYD,7355.8,0.74
5971,User_5971,29,43055,HYD,4305.5,0.43
5972,User_5972,46,143869,HYD,14386.900000000001,1.44
5973,User_5973,19,125036,Mumbai,12503.6,1.25
5974,User_5974,60,142077,Chennai,14207.7,1.42
5975,User_5975,33,104854,Chennai,10485.400000000001,1.05
5976,User_5976,33,86275,HYD,8627.5,0.86
5977,User_5977,39,20362,HYD,2036.2,0.2
5978,User_5978,23,133792,Chennai,13379.2,1.34
5979,User_5979,25,77316,HYD,7731.6,0.77
5980,User_5980,42,26726,Chennai,2672.6000000000004,0.27
5981,User_5981,31,43942,Bangalore,4394.2,0.44
5982,User_5982,19,47945,Mumbai,4794.5,0.48
5983,User_5983,23,137354,HYD,13735.400000000001,1.37
5984,User_5984,35,110386,Chennai,11038.6,1.1
5985,User_5985,19,31340,Chennai,3134.0,0.31
5986,User_5986,40,127869,Bangalore,12786.900000000001,1.28
5987,User_5987,28,121948,HYD,12194.800000000001,1.22
5988,User_5988,55,36416,Mumbai,3641.6000000000004,0.36
5989,User_5989,25,131794,Mumbai,13179.400000000001,1.32
5990,User_5990,49,99486,HYD,9948.6,0.99
5991,User_5991,31,33343,HYD,3334.3,0.33
5992,User_5992,41,122816,Chennai,12281.6,1.23
5993,User_5993,32,34280,HYD,3428.0,0.34
5994,User_5994,45,55506,HYD,5550.6,0.56
5995,User_5995,54,61166,Chennai,6116.6,0.61
5996,User_5996,29,109249,HYD,10924.900000000001,1.09
5997,User_5997,47,124313,HYD,12431.300000000001,1.24
5998,User_5998,47,25561,Bangalore,2556.1000000000004,0.26
5999,User_5999,40,95112,Bangalore,9511.2,0.95
6000,User_6000,52,146888,Bangalore,14688.800000000001,1.47
6001,User_6001,45,98336,HYD,9833.6,0.98
6002,User_6002,48,65780,HYD,6578.0,0.66
6003,User_6003,34,103504,Mumbai,10350.400000000001,1.04
6004,User_6004,28,47816,Chennai,4781.6,0.48
6005,User_6005,28,22311,Mumbai,2231.1,0.22
6006,User_6006,44,106438,Bangalore,10643.800000000001,1.06
6007,User_6007,36,109395,HYD,10939.5,1.09
6008,User_6008,20,55541,HYD,5554.1,0.56
6009,User_6009,55,36215,Bangalore,3621.5,0.36
6010,User_6010,42,133488,Bangalore,13348.800000000001,1.33
6011,User_6011,32,108475,Chennai,10847.5,1.08
6012,User_6012,41,55389,Mumbai,5538.900000000001,0.55
6013,User_6013,19,50886,HYD,5088.6,0.51
6014,User_6014,30,82227,Bangalore,8222.7,0.82
6015,User_6015,47,109347,Mumbai,10934.7,1.09
6016,User_6016,33,130046,Chennai,13004.6,1.3
6017,User_6017,49,103959,Chennai,10395.900000000001,1.04
6018,User_6018,59,105676,Bangalore,10567.6,1.06
6019,User_6019,40,135886,Bangalore,13588.6,1.36
6020,User_6020,23,74037,Chennai,7403.700000000001,0.74
6021,User_6021,58,37452,Chennai,3745.2000000000003,0.37
6022,User_6022,46,133235,HYD,13323.5,1.33
6023,User_6023,53,68829,Chennai,6882.900000000001,0.69
6024,User_6024,31,24854,Chennai,2485.4,0.25
6025,User_6025,32,147086,Mumbai,14708.6,1.47
6026,User_6026,27,113632,Bangalore,11363.2,1.14
6027,User_6027,60,136676,Chennai,13667.6,1.37
6028,User_6028,30,22717,Bangalore,2271.7000000000003,0.23
6029,User_6029,54,48187,Chennai,4818.7,0.48
6030,User_6030,22,40997,Chennai,4099.7,0.41
6031,User_6031,41,43769,HYD,4376.900000000001,0.44
6032,User_6032,30,107757,Bangalore,10775.7,1.08
6033,User_6033,21,97070,Bangalore,9707.0,0.97
6034,User_6034,49,104105,Bangalore,10410.5,1.04
6035,User_6035,52,97188,Bangalore,9718.800000000001,0.97
6036,User_6036,35,65575,Bangalore,6557.5,0.66
6037,User_6037,19,57778,Chennai,5777.8,0.58
6038,User_6038,38,31166,Bangalore,3116.6000000000004,0.31
6039,User_6039,31,34319,Bangalore,3431.9,0.34
6040,User_6040,28,149414,Bangalore,14941.400000000001,1.49
6041,User_6041,56,29009,Chennai,2900.9,0.29
6042,User_6042,34,74820,Chennai,7482.0,0.75
6043,User_6043,33,97489,Chennai,9748.9,0.97
6044,User_6044,32,92557,HYD,9255.7,0.93
6045,User_6045,29,39776,Chennai,3977.6000000000004,0.4
6046,User_6046,19,62974,Chennai,6297.400000000001,0.63
6047,User_6047,41,78406,Bangalore,7840.6,0.78
6048,User_6048,24,53498,Bangalore,5349.8,0.53
6049,User_6049,58,20841,Chennai,2084.1,0.21
6050,User_6050,54,42826,Mumbai,4282.6,0.43
6051,User_6051,33,118370,Chennai,11837.0,1.18
6052,User_6052,57,24684,Bangalore,2468.4,0.25
6053,User_6053,42,43260,Chennai,4326.0,0.43
6054,User_6054,46,92742,HYD,9274.2,0.93
6055,User_6055,41,102375,Mumbai,10237.5,1.02
6056,User_6056,55,76860,Chennai,7686.0,0.77
6057,User_6057,47,107659,Mumbai,10765.900000000001,1.08
6058,User_6058,43,129261,Mumbai,12926.1,1.29
6059,User_6059,28,98822,HYD,9882.2,0.99
6060,User_6060,39,95867,HYD,9586.7,0.96
6061,User_6061,21,26946,Chennai,2694.6000000000004,0.27
6062,User_6062,47,92080,HYD,9208.0,0.92
6063,User_6063,46,108998,Mumbai,10899.800000000001,1.09
6064,User_6064,26,22004,Mumbai,2200.4,0.22
6065,User_6065,19,77801,Chennai,7780.1,0.78
6066,User_6066,50,102016,Mumbai,10201.6,1.02
6067,User_6067,45,122273,HYD,12227.300000000001,1.22
6068,User_6068,56,82672,Mumbai,8267.2,0.83
6069,User_6069,41,47155,Mumbai,4715.5,0.47
6070,User_6070,41,46994,HYD,4699.400000000001,0.47
6071,User_6071,46,61096,HYD,6109.6,0.61
6072,User_6072,30,149116,Mumbai,14911.6,1.49
6073,User_6073,46,71736,HYD,7173.6,0.72
6074,User_6074,52,97563,Chennai,9756.300000000001,0.98
6075,User_6075,21,123202,HYD,12320.2,1.23
6076,User_6076,36,75326,Mumbai,7532.6,0.75
6077,User_6077,54,118346,Mumbai,11834.6,1.18
6078,User_6078,58,88115,Chennai,8811.5,0.88
6079,User_6079,36,88399,Bangalore,8839.9,0.88
6080,User_6080,52,78448,Chennai,7844.8,0.78
6081,User_6081,28,74372,HYD,7437.200000000001,0.74
6082,User_6082,39,34018,Chennai,3401.8,0.34
6083,User_6083,25,47019,Chennai,4701.900000000001,0.47
6084,User_6084,50,140354,Mumbai,14035.400000000001,1.4
6085,User_6085,19,53199,Bangalore,5319.900000000001,0.53
6086,User_6086,47,76247,HYD,7624.700000000001,0.76
6087,User_6087,60,98590,HYD,9859.0,0.99
6088,User_6088,41,102241,Chennai,10224.1,1.02
6089,User_6089,43,70850,HYD,7085.0,0.71
6090,User_6090,28,52760,Chennai,5276.0,0.53
6091,User_6091,58,123734,Chennai,12373.400000000001,1.24
6092,User_6092,25,110602,Chennai,11060.2,1.11
6093,User_6093,40,118807,Mumbai,11880.7,1.19
6094,User_6094,19,130473,Mumbai,13047.300000000001,1.3
6095,User_6095,60,66274,Mumbai,6627.400000000001,0.66
6096,User_6096,30,25476,HYD,2547.6000000000004,0.25
6097,User_6097,35,36700,Chennai,3670.0,0.37
6098,User_6098,55,137146,Chennai,13714.6,1.37
6099,User_6099,31,106924,Bangalore,10692.400000000001,1.07
6100,User_6100,23,39043,Mumbai,3904.3,0.39
6101,User_6101,29,25955,HYD,2595.5,0.26
6102,User_6102,49,75081,Chennai,7508.1,0.75
6103,User_6103,44,115615,HYD,11561.5,1.16
6104,User_6104,38,20897,Mumbai,2089.7000000000003,0.21
6105,User_6105,22,116415,Mumbai,11641.5,1.16
6106,User_6106,36,122143,Chennai,12214.300000000001,1.22
6107,User_6107,59,84456,HYD,8445.6,0.84
6108,User_6108,25,75036,Mumbai,7503.6,0.75
6109,User_6109,40,74573,HYD,7457.3,0.75
6110,User_6110,46,47481,Mumbai,4748.1,0.47
6111,User_6111,19,45391,HYD,4539.1,0.45
6112,User_6112,24,134957,Bangalore,13495.7,1.35
6113,User_6113,31,27916,Chennai,2791.6000000000004,0.28
6114,User_6114,19,40432,Mumbai,4043.2000000000003,0.4
6115,User_6115,27,45831,Bangalore,4583.1,0.46
6116,User_6116,58,109189,Bangalore,10918.900000000001,1.09
6117,User_6117,55,74937,Bangalore,7493.700000000001,0.75
6118,User_6118,28,43096,Bangalore,4309.6,0.43
6119,User_6119,24,112907,Bangalore,11290.7,1.13
6120,User_6120,38,52198,Mumbai,5219.8,0.52
6121,User_6121,36,20777,Mumbai,2077.7000000000003,0.21
6122,User_6122,27,84736,Chennai,8473.6,0.85
6123,User_6123,31,34871,Bangalore,3487.1000000000004,0.35
6124,User_6124,58,112829,HYD,11282.900000000001,1.13
6125,User_6125,36,55810,HYD,5581.0,0.56
6126,User_6126,27,132647,Chennai,13264.7,1.33
6127,User_6127,37,120928,Chennai,12092.800000000001,1.21
6128,User_6128,53,93896,HYD,9389.6,0.94
6129,User_6129,39,52515,Bangalore,5251.5,0.53
6130,User_6130,44,112391,Bangalore,11239.1,1.12
6131,User_6131,41,47158,Bangalore,4715.8,0.47
6132,User_6132,30,32232,Chennai,3223.2000000000003,0.32
6133,User_6133,21,42150,Mumbai,4215.0,0.42
6134,User_6134,41,122436,HYD,12243.6,1.22
6135,User_6135,19,25568,Mumbai,2556.8,0.26
6136,User_6136,56,49457,Mumbai,4945.700000000001,0.49
6137,User_6137,26,34583,Mumbai,3458.3,0.35
6138,User_6138,35,85217,Chennai,8521.7,0.85
6139,User_6139,20,61400,Bangalore,6140.0,0.61
6140,User_6140,49,34528,Mumbai,3452.8,0.35
6141,User_6141,31,76484,Chennai,7648.400000000001,0.76
6142,User_6142,26,83779,Bangalore,8377.9,0.84
6143,User_6143,21,99664,HYD,9966.400000000001,1.0
6144,User_6144,35,31416,HYD,3141.6000000000004,0.31
6145,User_6145,51,31456,HYD,3145.6000000000004,0.31
6146,User_6146,20,143515,Chennai,14351.5,1.44
6147,User_6147,29,80798,HYD,8079.8,0.81
6148,User_6148,19,58551,Chennai,5855.1,0.59
6149,User_6149,37,52130,Chennai,5213.0,0.52
6150,User_6150,20,63607,Mumbai,6360.700000000001,0.64
6151,User_6151,25,54502,HYD,5450.200000000001,0.55
6152,User_6152,60,50303,Chennai,5030.3,0.5
6153,User_6153,23,28383,Mumbai,2838.3,0.28
6154,User_6154,46,106382,Mumbai,10638.2,1.06
6155,User_6155,33,76384,HYD,7638.400000000001,0.76
6156,User_6156,52,90053,Mumbai,9005.300000000001,0.9
6157,User_6157,41,96309,Mumbai,9630.9,0.96
6158,User_6158,36,66802,HYD,6680.200000000001,0.67
6159,User_6159,20,85199,Mumbai,8519.9,0.85
6160,User_6160,25,125669,Bangalore,12566.900000000001,1.26
6161,User_6161,48,87704,Bangalore,8770.4,0.88
6162,User_6162,21,99858,HYD,9985.800000000001,1.0
6163,User_6163,46,112910,Mumbai,11291.0,1.13
6164,User_6164,47,90242,Bangalore,9024.2,0.9
6165,User_6165,35,118210,Bangalore,11821.0,1.18
6166,User_6166,58,135083,Bangalore,13508.300000000001,1.35
6167,User_6167,31,86633,HYD,8663.300000000001,0.87
6168,User_6168,40,25730,Chennai,2573.0,0.26
6169,User_6169,51,32794,HYD,3279.4,0.33
6170,User_6170,50,27573,Chennai,2757.3,0.28
6171,User_6171,43,64344,Chennai,6434.400000000001,0.64
6172,User_6172,52,38403,Mumbai,3840.3,0.38
6173,User_6173,49,132388,Mumbai,13238.800000000001,1.32
6174,User_6174,26,73620,HYD,7362.0,0.74
6175,User_6175,60,106748,HYD,10674.800000000001,1.07
6176,User_6176,25,139581,Bangalore,13958.1,1.4
6177,User_6177,18,22874,Mumbai,2287.4,0.23
6178,User_6178,21,123916,Bangalore,12391.6,1.24
6179,User_6179,27,31662,Bangalore,3166.2000000000003,0.32
6180,User_6180,52,29748,Bangalore,2974.8,0.3
6181,User_6181,22,139979,Mumbai,13997.900000000001,1.4
6182,User_6182,41,145884,Chennai,14588.400000000001,1.46
6183,User_6183,24,49277,Chennai,4927.700000000001,0.49
6184,User_6184,18,72291,Bangalore,7229.1,0.72
6185,User_6185,44,83024,HYD,8302.4,0.83
6186,User_6186,52,135304,HYD,13530.400000000001,1.35
6187,User_6187,35,91144,Mumbai,9114.4,0.91
6188,User_6188,43,104245,Mumbai,10424.5,1.04
6189,User_6189,42,48042,HYD,4804.2,0.48
6190,User_6190,52,67743,Bangalore,6774.3,0.68
6191,User_6191,18,110048,HYD,11004.800000000001,1.1
6192,User_6192,56,41742,Mumbai,4174.2,0.42
6193,User_6193,34,50386,Bangalore,5038.6,0.5
6194,User_6194,31,28174,Mumbai,2817.4,0.28
6195,User_6195,40,109146,Mumbai,10914.6,1.09
6196,User_6196,48,133028,Bangalore,13302.800000000001,1.33
6197,User_6197,59,83464,Mumbai,8346.4,0.83
6198,User_6198,24,54991,Bangalore,5499.1,0.55
6199,User_6199,57,113397,Mumbai,11339.7,1.13
6200,User_6200,29,83611,Bangalore,8361.1,0.84
6201,User_6201,21,119560,HYD,11956.0,1.2
6202,User_6202,29,49920,HYD,4992.0,0.5
6203,User_6203,57,110208,HYD,11020.800000000001,1.1
6204,User_6204,28,85928,Bangalore,8592.800000000001,0.86
6205,User_6205,23,111101,HYD,11110.1,1.11
6206,User_6206,29,99462,Bangalore,9946.2,0.99
6207,User_6207,27,85309,Mumbai,8530.9,0.85
6208,User_6208,37,42447,HYD,4244.7,0.42
6209,User_6209,33,46910,HYD,4691.0,0.47
6210,User_6210,36,120601,HYD,12060.1,1.21
6211,User_6211,53,114912,Chennai,11491.2,1.15
6212,User_6212,55,118058,Mumbai,11805.800000000001,1.18
6213,User_6213,24,30372,HYD,3037.2000000000003,0.3
6214,User_6214,23,141622,Mumbai,14162.2,1.42
6215,User_6215,26,69274,Bangalore,6927.400000000001,0.69
6216,User_6216,30,51961,Mumbai,5196.1,0.52
6217,User_6217,37,95338,Bangalore,9533.800000000001,0.95
6218,User_6218,47,65505,Chennai,6550.5,0.66
6219,User_6219,58,90378,Chennai,9037.800000000001,0.9
6220,User_6220,18,23807,Mumbai,2380.7000000000003,0.24
6221,User_6221,29,116557,Mumbai,11655.7,1.17
6222,User_6222,50,112970,Bangalore,11297.0,1.13
6223,User_6223,47,85598,Chennai,8559.800000000001,0.86
6224,User_6224,38,141146,Bangalore,14114.6,1.41
6225,User_6225,50,135221,Mumbai,13522.1,1.35
6226,User_6226,28,75445,Mumbai,7544.5,0.75
6227,User_6227,30,31962,Bangalore,3196.2000000000003,0.32
6228,User_6228,60,70670,HYD,7067.0,0.71
6229,User_6229,52,60784,Chennai,6078.400000000001,0.61
6230,User_6230,39,49253,Bangalore,4925.3,0.49
6231,User_6231,60,118912,Chennai,11891.2,1.19
6232,User_6232,53,145458,Mumbai,14545.800000000001,1.45
6233,User_6233,25,85849,Chennai,8584.9,0.86
6234,User_6234,19,22002,HYD,2200.2000000000003,0.22
6235,User_6235,28,125500,HYD,12550.0,1.25
6236,User_6236,32,34190,Bangalore,3419.0,0.34
6237,User_6237,43,80683,Mumbai,8068.3,0.81
6238,User_6238,32,81641,Chennai,8164.1,0.82
6239,User_6239,60,105370,Chennai,10537.0,1.05
6240,User_6240,19,48732,Chennai,4873.2,0.49
6241,User_6241,29,63289,HYD,6328.900000000001,0.63
6242,User_6242,47,115595,Mumbai,11559.5,1.16
6243,User_6243,32,91817,Mumbai,9181.7,0.92
6244,User_6244,54,115479,HYD,11547.900000000001,1.15
6245,User_6245,26,110070,HYD,11007.0,1.1
6246,User_6246,34,111104,Mumbai,11110.400000000001,1.11
6247,User_6247,38,39899,Bangalore,3989.9,0.4
